date,product,category,region,price,quantity,total
2026-03-30,Gaming Console,Gaming,North,445.65,1,445.65
2026-06-17,Tablet Air,Gaming,East,471.19,2,942.39
2026-05-04,Wireless Earbuds,Audio,South,162.04,5,810.18
2026-02-17,Smart Watch,Accessories,North,243.95,2,487.89
2026-05-19,Monitor Ultra,Electronics,Central,356.54,3,1069.63
2026-07-03,Tablet Air,Accessories,West,529.5,1,529.5
2026-01-14,Monitor Ultra,Accessories,North,391.03,2,782.06
2026-04-06,Wireless Earbuds,Gaming,North,146.03,5,730.14
2026-03-31,Gaming Console,Electronics,Central,484.64,5,2423.18
2026-07-05,Mouse Pro,Computers,Central,79.45,4,317.79
2026-06-04,Gaming Console,Accessories,East,382.88,5,1914.42
2026-03-18,Gaming Console,Gaming,East,458.32,5,2291.62
2026-04-23,Gaming Console,Gaming,East,488.85,5,2444.23
2026-05-11,Monitor Ultra,Computers,Central,332.38,5,1661.88
2026-06-21,Mouse Pro,Computers,West,92.48,4,369.92
2026-03-05,Keyboard Mech,Audio,East,135.01,3,405.04
2026-04-25,Keyboard Mech,Accessories,Central,125.56,1,125.56
2026-03-04,Monitor Ultra,Electronics,North,284.36,5,1421.82
2026-01-19,Wireless Earbuds,Audio,West,130.28,3,390.85
2026-03-09,Mouse Pro,Audio,Central,64.35,3,193.04
2026-04-23,Smartphone X,Computers,South,824.54,3,2473.62
2026-03-09,Smartphone X,Accessories,South,652.05,3,1956.16
2026-06-03,Laptop Pro,Electronics,North,1376.81,2,2753.62
2026-05-14,Mouse Pro,Audio,South,79.34,3,238.01
2026-02-08,Keyboard Mech,Audio,North,105.16,3,315.48
2026-03-03,Smart Watch,Computers,North,298.93,3,896.78
2026-06-30,Smartphone X,Gaming,South,852.29,3,2556.88
2026-02-19,Monitor Ultra,Computers,East,305.01,2,610.02
2026-05-09,Tablet Air,Accessories,North,597.2,1,597.2
2026-06-13,Monitor Ultra,Audio,North,406.11,5,2030.55
2026-04-29,External SSD,Gaming,West,204.87,1,204.87
2026-02-13,Smartphone X,Audio,South,920.5,3,2761.51
2026-02-14,Mouse Pro,Gaming,West,65.42,5,327.1
2026-04-27,Tablet Air,Audio,Central,591.42,4,2365.68
2026-02-14,Gaming Console,Computers,South,481.87,1,481.87
2026-01-16,Keyboard Mech,Electronics,South,139.16,3,417.47
2026-05-15,Laptop Pro,Gaming,West,1307.3,2,2614.6
2026-04-02,Keyboard Mech,Accessories,South,124.73,4,498.93
2026-04-19,Smartphone X,Gaming,South,834.11,3,2502.34
2026-02-15,Smartphone X,Gaming,West,857.3,3,2571.89
2026-04-04,Smartphone X,Accessories,South,825.21,2,1650.42
2026-07-08,Monitor Ultra,Audio,South,326.69,2,653.39
2026-02-02,Keyboard Mech,Gaming,East,103.88,5,519.4
2026-02-24,Wireless Earbuds,Electronics,East,175.59,1,175.59
2026-05-03,External SSD,Computers,Central,216.4,3,649.19
2026-04-03,Wireless Earbuds,Computers,South,134.27,2,268.53
2026-03-15,Gaming Console,Electronics,East,497.34,4,1989.34
2026-01-16,Mouse Pro,Computers,West,86.19,5,430.97
2026-03-29,Smartphone X,Electronics,South,765.87,3,2297.6
2026-04-09,Smartphone X,Audio,South,659.27,2,1318.54
2026-04-11,Smartphone X,Audio,East,926.35,4,3705.41
2026-01-19,External SSD,Electronics,East,171.1,4,684.39
2026-06-01,Gaming Console,Audio,Central,426.12,2,852.23
2026-03-12,Smartphone X,Audio,South,789.63,5,3948.15
2026-05-03,Laptop Pro,Electronics,South,1393.26,2,2786.52
2026-04-28,Smartphone X,Audio,East,942.91,4,3771.65
2026-04-05,Keyboard Mech,Gaming,South,119.49,1,119.49
2026-06-21,Smartphone X,Gaming,East,959.93,3,2879.78
2026-02-09,Laptop Pro,Electronics,East,1149.82,2,2299.65
2026-01-25,Laptop Pro,Audio,South,1310.45,2,2620.9
2026-01-25,Smart Watch,Audio,Central,283.63,4,1134.53
2026-01-27,Gaming Console,Computers,East,529.52,1,529.52
2026-05-01,Gaming Console,Gaming,Central,374.11,1,374.11
2026-02-17,Gaming Console,Gaming,East,518.15,1,518.15
2026-01-28,Smartphone X,Gaming,Central,726.96,2,1453.91
2026-06-27,Monitor Ultra,Electronics,East,290.54,3,871.61
2026-05-23,Smartphone X,Computers,North,915.21,4,3660.84
2026-07-09,Wireless Earbuds,Electronics,North,158.35,1,158.35
2026-05-07,Monitor Ultra,Audio,West,417.51,1,417.51
2026-07-11,Gaming Console,Electronics,West,399.29,2,798.58
2026-05-16,Smartphone X,Audio,Central,727.48,2,1454.96
2026-01-15,Laptop Pro,Accessories,South,1344.38,3,4033.14
2026-05-24,Gaming Console,Computers,Central,504.44,1,504.44
2026-03-22,Gaming Console,Computers,South,532.16,2,1064.31
2026-05-14,Smartphone X,Electronics,South,946.25,5,4731.26
2026-06-23,Monitor Ultra,Computers,South,330.63,1,330.63
2026-04-21,External SSD,Accessories,Central,190.8,3,572.39
2026-04-19,Gaming Console,Audio,Central,388.59,1,388.59
2026-05-31,Laptop Pro,Gaming,South,1220.47,4,4881.88
2026-05-28,Gaming Console,Computers,Central,416.6,4,1666.4
2026-05-16,Smartphone X,Audio,South,736.83,1,736.83
2026-03-09,Tablet Air,Gaming,South,492.14,3,1476.42
2026-04-07,Wireless Earbuds,Gaming,North,173.68,1,173.68
2026-07-01,Mouse Pro,Computers,North,74.58,2,149.16
2026-02-07,Laptop Pro,Accessories,Central,1439.14,1,1439.14
2026-06-04,Gaming Console,Electronics,North,432.53,2,865.05
2026-01-25,Keyboard Mech,Audio,East,129.5,5,647.5
2026-05-19,Gaming Console,Electronics,West,364.23,3,1092.69
2026-05-16,Monitor Ultra,Audio,South,363.4,3,1090.21
2026-03-28,External SSD,Electronics,Central,172.07,1,172.07
2026-04-19,Smart Watch,Audio,Central,305.88,2,611.76
2026-03-05,Smart Watch,Electronics,North,265.85,5,1329.27
2026-03-30,Smart Watch,Computers,East,283.23,2,566.46
2026-04-05,Mouse Pro,Gaming,East,95.69,2,191.39
2026-06-14,Tablet Air,Accessories,Central,527.36,2,1054.71
2026-02-20,Gaming Console,Accessories,Central,360.73,5,1803.67
2026-03-10,Smart Watch,Electronics,West,325.38,2,650.76
2026-06-12,Wireless Earbuds,Audio,West,177.83,5,889.15
2026-02-25,Laptop Pro,Computers,South,1232.91,4,4931.64
2026-03-09,Mouse Pro,Accessories,South,68.21,5,341.04
2026-05-03,Wireless Earbuds,Gaming,North,173.8,2,347.59
2026-05-28,Monitor Ultra,Electronics,East,357.94,3,1073.83
2026-02-02,Gaming Console,Audio,North,498.67,4,1994.7
2026-06-12,Smart Watch,Computers,West,344.09,1,344.09
2026-05-03,Mouse Pro,Gaming,North,78.51,2,157.02
2026-02-09,Laptop Pro,Audio,South,1145.85,4,4583.42
2026-03-26,External SSD,Accessories,West,181.22,4,724.89
2026-07-01,Mouse Pro,Audio,Central,70.15,4,280.6
2026-06-05,Smart Watch,Electronics,Central,292.44,5,1462.2
2026-05-27,Monitor Ultra,Audio,West,335.31,2,670.62
2026-02-04,Keyboard Mech,Electronics,Central,115.53,5,577.63
2026-03-14,Keyboard Mech,Audio,West,132.6,4,530.4
2026-05-11,Tablet Air,Accessories,East,547.71,4,2190.83
2026-05-09,Gaming Console,Computers,East,538.93,3,1616.8
2026-06-15,Smart Watch,Electronics,South,257.75,3,773.26
2026-02-09,Wireless Earbuds,Computers,East,162.55,1,162.55
2026-05-04,Tablet Air,Electronics,North,501.14,4,2004.57
2026-03-10,Wireless Earbuds,Computers,South,124.73,4,498.92
2026-01-16,Mouse Pro,Accessories,North,76.78,1,76.78
2026-01-21,Keyboard Mech,Gaming,West,123.37,5,616.83
2026-06-09,Keyboard Mech,Audio,North,101.19,3,303.58
2026-02-25,External SSD,Accessories,West,178.96,4,715.85
2026-05-30,Tablet Air,Accessories,West,556.68,3,1670.05
2026-02-22,Monitor Ultra,Computers,North,331.23,3,993.68
2026-04-12,Gaming Console,Audio,West,539.26,1,539.26
2026-07-05,Monitor Ultra,Electronics,North,412.06,1,412.06
2026-03-20,Keyboard Mech,Computers,South,137.46,1,137.46
2026-04-04,Monitor Ultra,Computers,South,329.7,1,329.7
2026-02-01,Laptop Pro,Computers,South,1299.7,1,1299.7
2026-02-23,Keyboard Mech,Audio,North,117.54,5,587.72
2026-06-05,Gaming Console,Electronics,West,410.71,5,2053.53
2026-06-27,Monitor Ultra,Audio,East,329.32,2,658.63
2026-06-18,Keyboard Mech,Electronics,East,142.25,1,142.25
2026-02-27,Mouse Pro,Gaming,North,80.9,3,242.7
2026-02-20,Monitor Ultra,Audio,Central,417.3,4,1669.2
2026-01-22,External SSD,Computers,Central,197.57,4,790.3
2026-04-23,Smartphone X,Electronics,West,828.83,3,2486.48
2026-02-27,Monitor Ultra,Accessories,East,312.34,3,937.02
2026-01-23,Wireless Earbuds,Electronics,West,160.83,1,160.83
2026-02-25,Smart Watch,Computers,Central,295.22,5,1476.08
2026-03-30,Wireless Earbuds,Electronics,East,142.8,5,713.98
2026-06-30,Laptop Pro,Computers,West,1372.78,5,6863.91
2026-07-07,External SSD,Electronics,North,237.59,5,1187.94
2026-02-06,Wireless Earbuds,Electronics,Central,166.23,1,166.23
2026-02-28,Smartphone X,Accessories,South,710.89,1,710.89
2026-01-28,Wireless Earbuds,Audio,East,173.13,1,173.13
2026-03-22,Laptop Pro,Audio,South,1374.1,2,2748.21
2026-03-22,Wireless Earbuds,Computers,East,146.54,3,439.63
2026-03-25,Smart Watch,Accessories,Central,303.41,5,1517.07
2026-03-29,Laptop Pro,Audio,Central,1398.64,5,6993.22
2026-05-29,Keyboard Mech,Accessories,North,101.99,5,509.93
2026-03-17,Tablet Air,Gaming,North,544.62,1,544.62
2026-07-03,Smart Watch,Gaming,West,289.93,2,579.87
2026-03-12,Monitor Ultra,Computers,South,383.09,4,1532.38
2026-05-15,Smartphone X,Electronics,South,674.83,5,3374.17
2026-05-12,Smartphone X,Audio,Central,721.51,2,1443.01
2026-05-01,Mouse Pro,Electronics,South,84.19,1,84.19
2026-04-24,Mouse Pro,Gaming,West,64.22,5,321.1
2026-05-31,Tablet Air,Audio,South,481.05,5,2405.23
2026-05-09,Wireless Earbuds,Computers,West,126.05,5,630.24
2026-07-09,Smartphone X,Electronics,East,808.0,3,2424.01
2026-03-15,Smartphone X,Electronics,West,725.78,1,725.78
2026-06-23,Gaming Console,Gaming,South,383.23,5,1916.16
2026-02-16,External SSD,Audio,North,199.31,2,398.61
2026-03-24,External SSD,Gaming,East,161.72,2,323.43
2026-02-24,Gaming Console,Accessories,East,458.54,1,458.54
2026-01-15,Smart Watch,Audio,West,283.98,5,1419.88
2026-06-18,Tablet Air,Gaming,Central,516.51,2,1033.01
2026-06-23,Monitor Ultra,Electronics,West,309.76,1,309.76
2026-05-29,Gaming Console,Computers,Central,510.2,4,2040.78
2026-05-20,Tablet Air,Audio,South,584.05,1,584.05
2026-05-24,Wireless Earbuds,Gaming,South,148.39,1,148.39
2026-06-01,Wireless Earbuds,Gaming,North,143.33,4,573.33
2026-05-10,Laptop Pro,Computers,West,1086.95,5,5434.75
2026-02-22,Laptop Pro,Electronics,East,983.03,2,1966.06
2026-06-22,Gaming Console,Audio,East,382.79,5,1913.93
2026-04-02,Mouse Pro,Electronics,North,91.03,1,91.03
2026-03-31,Keyboard Mech,Audio,Central,132.61,4,530.44
2026-02-09,Smart Watch,Audio,Central,297.86,5,1489.29
2026-05-05,External SSD,Electronics,Central,222.85,2,445.7
2026-02-04,Mouse Pro,Accessories,North,94.55,2,189.1
2026-06-20,Keyboard Mech,Accessories,North,119.98,1,119.98
2026-02-14,Tablet Air,Audio,West,536.33,4,2145.32
2026-05-04,Gaming Console,Computers,South,495.31,4,1981.22
2026-07-05,Gaming Console,Audio,Central,484.25,5,2421.25
2026-02-26,Keyboard Mech,Gaming,West,109.66,2,219.32
2026-01-28,Smartphone X,Accessories,Central,731.8,2,1463.6
2026-03-18,Laptop Pro,Gaming,East,1009.58,4,4038.33
2026-06-11,Monitor Ultra,Accessories,South,320.41,1,320.41
2026-06-23,Smartphone X,Electronics,Central,781.24,1,781.24
2026-06-26,External SSD,Computers,South,228.8,5,1144.0
2026-04-05,Gaming Console,Audio,South,488.88,3,1466.65
2026-04-24,Keyboard Mech,Audio,East,135.53,3,406.6
2026-03-16,Laptop Pro,Accessories,South,1317.37,2,2634.73
2026-03-19,Smartphone X,Accessories,South,807.01,5,4035.06
2026-04-21,Gaming Console,Accessories,East,527.62,3,1582.87
2026-04-22,Smart Watch,Electronics,South,346.7,4,1386.78
2026-05-11,Smartphone X,Audio,South,645.28,2,1290.56
2026-03-30,Laptop Pro,Accessories,South,1110.1,5,5550.49
2026-02-11,Smart Watch,Gaming,South,328.15,1,328.15
2026-02-11,Mouse Pro,Audio,East,95.85,4,383.4
2026-07-12,Keyboard Mech,Accessories,West,125.94,5,629.7
2026-03-28,Gaming Console,Gaming,Central,475.22,3,1425.65
2026-01-17,External SSD,Accessories,North,188.13,1,188.13
2026-02-09,Smartphone X,Audio,South,919.84,2,1839.68
2026-02-06,Gaming Console,Accessories,East,437.88,3,1313.65
2026-03-11,Wireless Earbuds,Electronics,East,176.11,2,352.22
2026-04-29,External SSD,Audio,North,201.29,3,603.87
2026-02-26,Laptop Pro,Electronics,Central,1050.54,4,4202.17
2026-06-10,Laptop Pro,Electronics,West,1106.44,2,2212.87
2026-02-18,Smartphone X,Electronics,North,950.99,2,1901.97
2026-04-28,Gaming Console,Gaming,East,404.62,3,1213.86
2026-06-26,Monitor Ultra,Computers,West,410.52,1,410.52
2026-06-20,Smartphone X,Computers,North,693.07,5,3465.33
2026-05-24,Monitor Ultra,Computers,Central,310.62,3,931.86
2026-04-24,Laptop Pro,Electronics,North,1389.04,2,2778.08
2026-03-10,Mouse Pro,Accessories,North,81.66,4,326.63
2026-06-24,Wireless Earbuds,Electronics,South,165.51,4,662.03
2026-06-30,Tablet Air,Computers,Central,504.95,4,2019.78
2026-03-12,Gaming Console,Accessories,North,505.25,3,1515.76
2026-02-08,Keyboard Mech,Computers,West,119.16,5,595.8
2026-04-10,Smart Watch,Audio,East,307.33,1,307.33
2026-04-12,Mouse Pro,Electronics,East,68.65,5,343.23
2026-06-30,Laptop Pro,Electronics,South,1158.76,3,3476.29
2026-03-02,Wireless Earbuds,Computers,West,174.76,5,873.78
2026-01-14,Smart Watch,Gaming,East,241.77,3,725.3
2026-06-20,Keyboard Mech,Computers,East,114.23,2,228.46
2026-05-28,Monitor Ultra,Audio,Central,302.86,1,302.86
2026-03-18,Tablet Air,Gaming,North,572.18,5,2860.9
2026-05-21,Wireless Earbuds,Electronics,East,143.48,5,717.4
2026-05-11,Smart Watch,Computers,South,353.46,5,1767.3
2026-06-05,Laptop Pro,Accessories,South,1017.17,5,5085.83
2026-01-30,Mouse Pro,Electronics,South,64.7,2,129.4
2026-03-19,Mouse Pro,Computers,Central,76.43,2,152.86
2026-05-23,External SSD,Electronics,North,219.63,3,658.89
2026-03-26,Mouse Pro,Gaming,West,72.98,5,364.91
2026-04-24,Tablet Air,Audio,North,589.62,2,1179.24
2026-05-06,Mouse Pro,Computers,East,87.31,3,261.93
2026-03-07,Smart Watch,Accessories,East,357.56,2,715.13
2026-04-30,Keyboard Mech,Accessories,East,140.78,4,563.1
2026-01-20,Monitor Ultra,Accessories,North,365.51,4,1462.04
2026-04-25,Smartphone X,Electronics,Central,654.89,2,1309.79
2026-07-07,Gaming Console,Computers,South,421.07,3,1263.21
2026-07-10,Smart Watch,Electronics,South,260.12,2,520.23
2026-07-01,Mouse Pro,Audio,West,91.73,1,91.73
2026-03-26,Smart Watch,Accessories,East,298.52,1,298.52
2026-02-10,Keyboard Mech,Electronics,East,111.86,4,447.44
2026-02-26,External SSD,Gaming,East,216.35,5,1081.76
2026-06-21,Mouse Pro,Audio,South,83.49,4,333.97
2026-01-22,Smartphone X,Gaming,South,745.94,2,1491.87
2026-03-19,Monitor Ultra,Gaming,West,350.47,5,1752.34
2026-05-07,Smartphone X,Accessories,South,747.96,1,747.96
2026-03-14,Gaming Console,Accessories,South,456.67,2,913.34
2026-06-02,Keyboard Mech,Computers,South,138.61,4,554.42
2026-02-23,Laptop Pro,Audio,North,1312.62,3,3937.87
2026-07-09,Keyboard Mech,Accessories,West,142.49,4,569.94
2026-07-06,Gaming Console,Computers,East,401.33,3,1204.0
2026-01-19,Wireless Earbuds,Accessories,East,142.47,4,569.89
2026-06-09,Smart Watch,Accessories,East,256.09,1,256.09
2026-03-16,Smart Watch,Electronics,South,353.81,3,1061.43
2026-05-30,Mouse Pro,Accessories,West,75.5,5,377.49
2026-02-22,Smart Watch,Gaming,Central,291.12,5,1455.6
2026-04-26,Tablet Air,Gaming,South,531.26,5,2656.31
2026-03-15,External SSD,Gaming,East,207.43,5,1037.17
2026-01-24,External SSD,Audio,Central,210.03,1,210.03
2026-04-25,Gaming Console,Audio,East,413.76,5,2068.79
2026-07-04,Gaming Console,Electronics,East,523.71,1,523.71
2026-05-28,Keyboard Mech,Computers,North,125.56,1,125.56
2026-04-21,Mouse Pro,Electronics,East,64.07,5,320.36
2026-03-09,Mouse Pro,Audio,North,78.97,5,394.86
2026-02-22,External SSD,Computers,Central,191.58,4,766.32
2026-02-02,Gaming Console,Accessories,East,420.18,2,840.37
2026-05-08,Smart Watch,Gaming,West,289.06,5,1445.31
2026-06-09,Mouse Pro,Accessories,Central,72.18,1,72.18
2026-04-17,Mouse Pro,Electronics,East,69.1,1,69.1
2026-05-13,External SSD,Accessories,West,192.53,2,385.07
2026-06-01,External SSD,Gaming,Central,211.04,5,1055.21
2026-05-31,Gaming Console,Electronics,North,427.18,5,2135.92
2026-07-11,Wireless Earbuds,Gaming,South,135.16,1,135.16
2026-01-24,Gaming Console,Electronics,Central,535.25,1,535.25
2026-05-18,Smart Watch,Audio,West,344.03,2,688.07
2026-06-03,Wireless Earbuds,Computers,West,126.01,3,378.03
2026-07-04,Gaming Console,Gaming,West,495.66,3,1486.99
2026-05-14,Wireless Earbuds,Accessories,West,160.27,4,641.08
2026-05-31,Monitor Ultra,Computers,South,415.63,3,1246.9
2026-03-14,Smartphone X,Electronics,Central,788.94,3,2366.82
2026-05-17,External SSD,Audio,South,233.98,3,701.93
2026-02-10,External SSD,Electronics,Central,185.63,2,371.27
2026-04-11,Smartphone X,Audio,North,689.51,1,689.51
2026-07-09,Smart Watch,Electronics,South,256.09,3,768.28
2026-02-19,Laptop Pro,Electronics,West,1343.36,3,4030.09
2026-05-05,External SSD,Accessories,East,162.22,4,648.87
2026-05-25,Tablet Air,Gaming,Central,480.67,5,2403.33
2026-03-13,Monitor Ultra,Audio,West,383.09,1,383.09
2026-02-02,Mouse Pro,Accessories,Central,93.6,3,280.8
2026-05-15,Tablet Air,Electronics,Central,489.08,5,2445.38
2026-05-20,Mouse Pro,Accessories,East,81.68,3,245.03
2026-05-29,Laptop Pro,Accessories,South,1174.39,1,1174.39
2026-04-03,Keyboard Mech,Computers,Central,126.92,5,634.61
2026-06-16,Mouse Pro,Accessories,East,79.08,1,79.08
2026-03-30,Keyboard Mech,Audio,East,133.36,2,266.71
2026-06-16,Laptop Pro,Computers,West,1373.18,3,4119.53
2026-02-07,Mouse Pro,Computers,Central,73.58,4,294.3
2026-03-15,Keyboard Mech,Electronics,West,102.86,2,205.71
2026-05-24,Laptop Pro,Gaming,Central,1394.22,2,2788.44
2026-02-24,Keyboard Mech,Gaming,North,108.29,5,541.46
2026-01-25,External SSD,Electronics,North,219.93,1,219.93
2026-03-27,Mouse Pro,Computers,South,82.99,3,248.97
2026-04-13,Gaming Console,Gaming,South,493.82,4,1975.29
2026-06-19,Wireless Earbuds,Electronics,South,177.96,1,177.96
2026-02-11,Tablet Air,Accessories,West,564.05,5,2820.25
2026-02-21,Keyboard Mech,Audio,Central,129.3,5,646.52
2026-06-09,Keyboard Mech,Electronics,South,103.56,4,414.25
2026-05-24,Gaming Console,Audio,Central,401.01,5,2005.04
2026-04-10,Smart Watch,Audio,West,243.65,1,243.65
2026-06-28,Monitor Ultra,Audio,Central,414.24,5,2071.19
2026-05-28,Monitor Ultra,Audio,North,292.2,4,1168.79
2026-04-27,Smartphone X,Computers,South,824.24,2,1648.49
2026-06-07,Laptop Pro,Gaming,West,1038.53,1,1038.53
2026-01-27,Wireless Earbuds,Gaming,South,162.07,1,162.07
2026-07-11,Smartphone X,Audio,North,666.3,5,3331.51
2026-05-17,External SSD,Accessories,East,223.62,3,670.86
2026-02-15,Wireless Earbuds,Gaming,South,166.44,5,832.19
2026-02-09,Gaming Console,Audio,East,465.18,1,465.18
2026-04-18,External SSD,Accessories,East,165.32,3,495.96
2026-06-30,Gaming Console,Audio,Central,451.38,3,1354.15
2026-02-26,Smart Watch,Gaming,Central,356.85,1,356.85
2026-03-29,Tablet Air,Electronics,Central,498.0,4,1992.01
2026-06-01,Mouse Pro,Electronics,Central,71.66,4,286.64
2026-03-09,Monitor Ultra,Accessories,West,280.37,3,841.11
2026-01-16,Gaming Console,Accessories,East,397.61,3,1192.83
2026-05-01,Gaming Console,Accessories,West,505.82,3,1517.47
2026-06-26,Smart Watch,Accessories,South,262.98,2,525.97
2026-03-11,Smart Watch,Audio,East,341.18,5,1705.88
2026-02-18,Tablet Air,Electronics,East,456.55,2,913.1
2026-04-22,Mouse Pro,Electronics,North,86.44,5,432.21
2026-02-13,Monitor Ultra,Audio,West,338.16,4,1352.63
2026-01-29,Keyboard Mech,Accessories,Central,134.73,1,134.73
2026-02-22,Smart Watch,Audio,South,294.33,2,588.66
2026-04-09,External SSD,Gaming,East,223.1,5,1115.51
2026-02-25,Mouse Pro,Electronics,West,95.92,1,95.92
2026-02-28,Tablet Air,Computers,East,542.49,3,1627.47
2026-04-16,Laptop Pro,Accessories,East,966.08,4,3864.33
2026-04-05,Smartphone X,Audio,North,959.59,4,3838.34
2026-06-07,Wireless Earbuds,Accessories,Central,157.08,2,314.17
2026-02-18,Wireless Earbuds,Gaming,Central,158.02,2,316.03
2026-05-13,Monitor Ultra,Accessories,East,417.38,5,2086.92
2026-01-29,Smartphone X,Computers,South,940.32,2,1880.63
2026-03-02,Smart Watch,Accessories,South,324.89,4,1299.57
2026-03-14,Mouse Pro,Computers,West,65.73,5,328.65
2026-06-11,External SSD,Audio,East,201.48,5,1007.42
2026-04-02,Gaming Console,Accessories,West,523.92,1,523.92
2026-06-12,Gaming Console,Audio,North,463.74,4,1854.94
2026-07-12,Smartphone X,Computers,West,715.55,2,1431.1
2026-04-02,External SSD,Electronics,East,173.1,5,865.51
2026-05-08,Smart Watch,Computers,South,337.23,2,674.46
2026-05-14,Keyboard Mech,Gaming,South,112.39,1,112.39
2026-03-10,External SSD,Accessories,Central,182.65,5,913.23
2026-05-10,Wireless Earbuds,Computers,North,133.02,2,266.05
2026-05-30,Wireless Earbuds,Audio,West,137.53,1,137.53
2026-07-09,External SSD,Audio,North,187.06,5,935.28
2026-01-16,Wireless Earbuds,Audio,North,179.64,2,359.28
2026-05-17,Keyboard Mech,Gaming,East,139.69,4,558.77
2026-03-09,Smartphone X,Electronics,West,672.19,5,3360.95
2026-01-29,Mouse Pro,Electronics,East,73.9,4,295.62
2026-01-26,Tablet Air,Gaming,North,576.83,3,1730.49
2026-01-16,Tablet Air,Audio,South,545.93,4,2183.73
2026-03-19,Smartphone X,Audio,West,701.07,4,2804.29
2026-04-15,Gaming Console,Computers,North,530.6,5,2652.99
2026-03-19,Monitor Ultra,Accessories,North,348.29,5,1741.44
2026-05-03,Smart Watch,Computers,South,259.46,3,778.39
2026-06-20,Gaming Console,Electronics,Central,485.63,3,1456.9
2026-01-23,Smart Watch,Computers,North,349.56,2,699.11
